Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
695.3125,-4.6545,-30.5732,-18.0674,-14.5219,-3.0753,-9.1979,-11.1108,-6.5459,-2.6023,-0.2441,62.8029,4.0496,3.3231,-2.4514,-7.7169,-17.2394
703.1250,-3.5780,-27.4654,-14.8303,-5.7233,-2.2703,-2.7499,-7.6316,-6.4967,2.0486,-4.0193,57.0853,-0.7549,6.0415,-4.5667,-16.2404,-18.0675
710.9375,-1.4342,-28.2766,-15.1156,-11.6012,3.0877,-4.3434,-7.8075,-11.7128,1.5092,-10.8476,66.5157,-4.0918,3.5106,-7.7331,-8.7501,-17.0566
718.7500,0.1379,-23.1857,-15.8523,-14.9768,0.4122,-5.4237,-8.0609,-8.8784,-4.4125,-6.1342,57.5453,-6.6054,11.0323,-10.7293,-7.1466,-16.9397
726.5625,-3.1452,-26.8705,-19.7496,-10.0833,-8.3728,-4.0027,-8.3338,-5.7110,-6.7935,-0.6616,57.1587,-9.3497,16.9090,-11.6729,-15.2475,-22.2817
734.3750,-5.7239,-33.2615,-23.1820,-16.1645,-7.3695,-4.2721,-9.2840,-11.2685,-4.4046,-7.2502,75.1509,-8.3662,8.5927,-11.8212,-10.1631,-23.4327
742.1875,-2.9499,-28.6822,-19.7014,-19.1962,-0.4425,-0.7156,-3.3963,-6.9854,1.6102,-4.4395,65.2193,-10.2024,5.0462,-16.3505,1.0937,-18.7588
750.0000,-4.4464,-32.5062,-22.2578,-10.4258,-5.9692,-1.4163,0.9620,-3.8992,2.0675,0.4305,80.9308,-4.4785,7.0002,-20.3246,-5.5876,-24.3699
757.8125,-5.3062,-40.8527,-27.5636,-8.6277,-11.7989,-4.1112,0.7151,-9.9893,0.6550,-6.0141,107.4802,-1.7023,6.2569,-20.4057,-9.5807,-30.0018
765.6250,-0.1695,-34.8855,-21.9845,-12.7865,-5.6368,3.4712,6.3909,-2.4947,8.0995,-3.3651,46.6439,0.5155,8.9235,-26.7800,-1.8820,-24.0475
773.4375,-3.5209,-34.5085,-24.6660,-19.5057,-4.3657,3.4010,5.3468,-0.2615,7.2085,-0.2349,60.1185,-0.0129,4.9597,-28.2474,-10.3484,-27.4875
781.2500,-7.0839,-36.4552,-27.7541,-23.9337,-8.4058,-6.6655,-2.9577,-12.6374,0.8598,-13.7049,99.8468,4.0082,9.2335,-13.6377,-21.6986,-29.1187
789.0625,-2.7916,-30.7138,-20.9895,-19.8487,-4.5435,-6.5258,-5.0059,-13.0092,2.7485,-15.4727,64.5443,4.0764,18.1273,-12.2717,-13.1956,-22.0688
796.8750,-6.9107,-33.1552,-21.9829,-13.3702,-3.3084,-3.2037,-3.3431,-4.7620,2.4196,-0.1861,67.1158,5.1719,1.9495,-25.2504,-8.6270,-25.4373
804.6875,-8.9765,-29.8814,-18.2503,-4.9244,-1.9283,-0.4701,4.5991,-0.7708,2.8836,1.8830,68.6639,10.0118,-1.0701,-19.3668,-14.6546,-23.7531
812.5000,-8.2736,-26.5406,-14.7642,-3.7200,1.1763,-2.9519,5.5326,-9.7233,2.0165,-13.4643,69.2148,1.4356,10.4949,-12.7643,-15.7745,-20.4723
